click_id,user_id,channel,campaign_id,timestamp
19206,5755.0,Facebook Ads,41.0,2024-02-10 02:06:10
19207,3520.0,Facebook Ads,3.0,invalid_date
19208,3410.0,,37.0,29/01/2024 05:34
19209,5618.0,Google Display,47.0,2024-04-23 19:52:34
19210,6511.0,Facebook Ads,46.0,27/04/2024 05:03
19211,6256.0,Instagram Ads,37.0,2024-01-08 06:12:21
19212,1904.0,Google Display,2.0,2024-03-02 12:17:46
19213,5397.0,Instagram Ads,1.0,2024-01-29 03:46:28
19214,822.0,TikTok Ads,8.0,2024-03-08 08:57:18
19215,1764.0,Google Display,21.0,01/01/2024 19:04
19216,7072.0,Facebook Ads,29.0,2024-03-05 06:53:01
19217,8309.0,TikTok Ads,54.0,07/02/2024 07:25
19218,5583.0,TikTok Ads,17.0,2024-01-03 22:54:57
19219,309.0,TicTok Ads,31.0,2024-04-23 14:43:29
19220,7647.0,Instagram Ads,6.0,2024-03-24 12:06:39
19221,3762.0,Googel Search,51.0,
19222,7365.0,TikTok Ads,46.0,2024-04-26 07:48:59
19223,5039.0,Facebook Ads,17.0,2024-03-06 18:11:13
19224,8000.0,TikTok Ads,31.0,2024-01-11 20:24:11
19225,2968.0,Instagram Ads,3.0,2024-04-12 15:30:22
19226,5969.0,GOOGLE SEARCH,37.0,2024-04-21 19:28:20
19227,7315.0,Google Display,16.0,2024-03-20 00:21:08
19228,,,3.0,2024-02-20 10:16:42
19229,2673.0,Instagram Ads,38.0,2024-01-14 23:59:01
19230,7227.0,TikTok Ads,20.0,2024-02-13 20:36:15
19231,8175.0,Google Search,35.0,2024-01-05 04:24:16
19232,6500.0,TikTok Ads,22.0,06/04/2024 05:22
19233,4010.0,Instgram Ads,6.0,invalid_date
19234,959.0,instagram ads,32.0,26/01/2024 23:32
19235,4916.0,Instagram Ads,27.0,2024-01-09 02:11:18
19236,5348.0,Google Search,42.0,12/02/2024 03:41
19237,2788.0,Google Search,18.0,2024-02-29 17:32:30
19238,904.0,Google Search,32.0,2024-01-19 17:19:30
19239,2694.0,GOOGLE SEARCH,21.0,2024-02-28 15:44:44
19240,6169.0,Facebook Ads,10.0,2024-03-15 18:23:30
19241,6142.0,Google Search,42.0,2024-03-01 14:50:59
19242,1469.0,Google Search,50.0,2024-04-13 15:48:55
19243,3300.0,Facebook Ads,4.0,2024-02-06 03:41:44
19244,1779.0,Google Search,53.0,2024-04-23 03:29:47
19245,4534.0,Google Search,42.0,2024-02-05 22:13:41
19246,,TikTok Ads,25.0,2024-01-20 23:35:35
19247,7835.0,Instagram Ads,18.0,2024-01-19 01:14:55
19248,2733.0,Instagram Ads,33.0,2024-04-03 20:11:14
19249,5081.0,FB Ads,50.0,2024-04-26 03:25:37
19250,7252.0,Google Display,29.0,2024-03-10 14:18:38
19251,4979.0,Facebook Ads,31.0,2024-01-12 23:38:57
19252,1213.0,facebook ads,15.0,2024-01-23 13:09:16
19253,1726.0,Facebook Ads,14.0,2024-01-26 14:29:20
19254,6412.0,Facebook Ads,29.0,2024-03-28 21:20:38
19255,5925.0,GOOGLE SEARCH,0.0,2024-02-08 07:14:26
19256,4960.0,Google Search,46.0,2024-02-18 05:27:40
19257,3327.0,TikTok Ads,,2024-02-18 03:51:37
19258,2554.0,Google Display,50.0,2024-04-22 11:16:23
19259,7972.0,TikTok Ads,25.0,2024-01-13 21:12:58
19260,3370.0,instagram ads,22.0,2024-03-19 10:09:01
19261,4921.0,TikTok Ads,38.0,2024-02-16 06:26:09
19262,1956.0,,8.0,2024-04-11 15:49:48
19263,8005.0,,7.0,2024-03-20 00:27:50
19264,1938.0,TikTok Ads,45.0,invalid_date
19265,739.0,Google Search,7.0,2024-04-28 06:41:21
19266,7397.0,Google Search,47.0,04/02/2024 12:25
19267,1609.0,,1.0,2024-02-02 09:04:31
19268,5902.0,TikTok Ads,50.0,2024-04-05 13:23:40
19269,3309.0,GOOGLE DISPLAY,9.0,2024-04-28 20:13:25
19270,2551.0,Google Search,53.0,2024-01-31 07:14:17
19271,5048.0,Instagram Ads,42.0,
19272,6011.0,tik_tok_ads,34.0,2024-01-17 20:59:25
19273,2718.0,Instagram Ads,23.0,2024-04-18 12:51:18
19274,4488.0,facebook ads,22.0,
19275,6343.0,TikTok Ads,1.0,2024-01-05 12:52:52
19276,3238.0,tik_tok_ads,45.0,2024-01-14 06:24:46
19277,6353.0,Instgram Ads,48.0,2024-04-17 23:57:12
19278,1727.0,,48.0,2024-02-17 18:16:01
19279,2883.0,Instagram Ads,32.0,2024-02-27 22:10:26
19280,6230.0,TikTok Ads,8.0,2024-01-22 22:59:11
19281,2270.0,Facebook Ads,45.0,2024-02-20 14:02:54
19282,4591.0,TikTok Ads,35.0,2024-01-16 04:04:27
19283,3771.0,Facebook Ads,38.0,2024-03-15 18:43:26
19284,8233.0,Instgram Ads,1.0,2024-04-20 11:01:32
19285,3251.0,Instagram Ads,46.0,2024-04-18 04:38:49
19286,7815.0,google search,2.0,2024-04-06 05:55:45
19287,3988.0,Google Search,23.0,2024-03-08 17:15:43
19288,7833.0,TikTok Ads,41.0,2024-04-11 14:28:42
19289,2562.0,Instagram Ads,28.0,2024-03-22 04:24:43
19290,7629.0,Google Search,52.0,2024-01-07 03:18:25
19291,7937.0,TikTok Ads,44.0,2024-03-27 07:51:06
19292,2300.0,Google Search,45.0,2024-04-29 13:04:42
19293,5251.0,Facebook Ads,4.0,2024-03-01 10:23:24
19294,868.0,Google Display,12.0,2024-02-18 00:44:31
19295,2227.0,Googel Display,49.0,2024-01-19 20:06:14
19296,5805.0,Facebok Ads,10.0,23/01/2024 01:05
19297,3498.0,Instagram Ads,50.0,2024-01-14 17:23:40
19298,2398.0,,5.0,2024-03-21 17:50:39
19299,1887.0,Instagram Ads,35.0,2024-04-26 16:23:44
19300,5654.0,,28.0,2024-02-20 22:07:43
19301,3065.0,Facebook Ads,17.0,2024-02-03 19:23:53
19302,5761.0,Google Search,37.0,2024-01-23 10:53:07
19303,8345.0,Instagram Ads,36.0,2024-04-24 20:20:23
19304,7618.0,TikTok Ads,25.0,2024-03-26 12:26:20
19305,4299.0,Googel Display,18.0,2024-04-09 04:18:02
19306,536.0,Google Display,38.0,23/04/2024 15:48
19307,3834.0,Facebook Ads,32.0,2024-03-19 05:50:15
19308,231.0,tiktok ads,31.0,2024-03-27 17:45:32
19309,691.0,Instagram Ads,34.0,2024-01-07 12:45:42
19310,4301.0,Facebook Ads,34.0,2024-03-12 05:58:48
19311,365.0,Instagram Ads,23.0,29/01/2024 06:42
19312,1655.0,Instagram Ads,40.0,2024-02-11 12:46:01
19313,3573.0,Facebook Ads,2.0,2024-01-19 03:43:28
19314,2770.0,Google Display,48.0,2024-01-15 14:45:34
19315,1701.0,Facebook Ads,44.0,2024-04-08 09:49:30
19316,6087.0,TikTok Ads,39.0,2024-03-08 16:32:44
19317,7242.0,Instagram Ads,12.0,2024-03-21 11:02:47
19318,,Instagram Ads,34.0,2024-03-05 22:49:42
19319,3921.0,TikTok Ads,42.0,2024-03-22 22:18:24
19320,3530.0,TikTok Ads,20.0,2024-03-10 03:20:46
19321,5915.0,TikTok Ads,40.0,2024-01-13 04:28:43
19322,5914.0,Google Display,23.0,2024-02-13 06:53:21
19323,7926.0,Google Display,12.0,2024-01-21 14:10:47
19324,8094.0,TikTok Ads,7.0,2024-02-10 07:20:33
19325,4705.0,Google Display,40.0,invalid_date
19326,3958.0,Google Display,33.0,2024-04-21 07:33:53
19327,6552.0,TikTok Ads,2.0,2024-02-03 09:52:16
19328,1043.0,Google Search,10.0,2024-01-12 22:12:41
19329,1448.0,Google Search,37.0,invalid_date
19330,7550.0,Google Search,20.0,2024-03-14 09:45:51
19331,6784.0,,31.0,2024-04-19 10:49:05
19332,7435.0,TikTok Ads,25.0,invalid_date
19333,2304.0,Google Search,10.0,2024-01-26 13:58:30
19334,2903.0,fb_ads,48.0,2024-01-16 12:48:20
19335,7141.0,TikTok Ads,52.0,2024-01-07 01:30:02
19336,5579.0,Instagram Ads,39.0,03/02/2024 02:52
19337,5155.0,Facebook Ads,44.0,2024-02-14 17:53:52
19338,1907.0,TikTok Ads,46.0,2024-04-26 00:50:12
19339,770.0,Google Search,34.0,2024-01-08 18:30:13
19340,7037.0,Instagram Ads,39.0,2024-04-21 10:30:45
19341,282.0,Google Search,32.0,2024-01-17 18:48:03
19342,8146.0,Facebook Ads,47.0,2024-02-21 14:57:48
19343,5575.0,Instagram Ads,1.0,2024-04-13 23:25:52
19344,6917.0,facebook ads,27.0,2024-02-05 15:49:53
19345,3987.0,TikTok Ads,35.0,2024-03-04 14:04:31
19346,7540.0,TikTok Ads,53.0,2024-04-11 03:38:42
19347,10.0,Facebook Ads,52.0,2024-02-15 17:44:54
19348,1002.0,Facebook Ads,50.0,2024-03-27 23:28:08
19349,835.0,Google Display,49.0,invalid_date
19350,5447.0,Instagram Ads,16.0,2024-01-28 11:47:06
19351,154.0,Google  Search,5.0,2024-04-20 23:44:01
19352,6034.0,Instgram Ads,17.0,2024-03-17 07:27:58
19353,8078.0,Facebook Ads,10.0,2024-01-21 02:22:59
19354,5754.0,Facebook Ads,10.0,2024-04-17 19:41:23
19355,5277.0,Google Display,4.0,2024-02-10 11:32:42
19356,4323.0,GOOGLE DISPLAY,53.0,2024-03-20 07:56:31
19357,3314.0,Google Display,25.0,2024-01-02 12:15:45
19358,3195.0,Google Display,4.0,2024-02-06 11:59:17
19359,549.0,Google Search,27.0,2024-01-07 14:38:37
19360,5073.0,TikTok Ads,13.0,2024-02-03 18:24:52
19361,1944.0,Google Search,23.0,2024-02-01 11:06:35
19362,1733.0,TikTok Ads,29.0,2024-01-17 10:44:11
19363,7593.0,Instagram Ads,13.0,2024-03-11 03:15:23
19364,4975.0,TikTok Ads,54.0,2024-01-21 04:18:24
19365,4090.0,Google Search,3.0,2024-03-14 11:23:10
19366,5213.0,TikTok Ads,13.0,12/03/2024 21:45
19367,7201.0,Facebook Ads,48.0,2024-03-23 06:52:52
19368,501.0,Instagram Ads,1.0,invalid_date
19369,220.0,Google Search,9.0,2024-03-26 13:09:12
19370,4361.0,Instagram Ads,33.0,2024-01-15 09:07:58
19371,6290.0,Google Search,42.0,2024-03-11 13:02:14
19372,1395.0,Google Display,23.0,29/02/2024 14:43
19373,3689.0,,30.0,2024-04-14 16:29:58
19374,2152.0,Facebook Ads,47.0,2024-04-26 16:05:40
19375,620.0,Facebook Ads,40.0,2024-04-21 14:30:48
19376,7096.0,GOOGLE SEARCH,11.0,2024-03-04 12:54:23
19377,7379.0,Instagram Ads,34.0,2024-03-16 17:23:46
19378,4672.0,Google Display,9.0,16/02/2024 00:23
19379,7159.0,Google Display,22.0,2024-01-25 18:30:18
19380,6034.0,TikTok Ads,34.0,2024-02-14 11:03:00
19381,3036.0,facebook ads,39.0,2024-03-09 20:14:10
19382,1146.0,Googel Search,38.0,2024-03-30 17:35:41
19383,4504.0,TikTok Ads,51.0,2024-01-12 13:44:50
19384,1536.0,google display,34.0,
19385,784.0,Facebook Ads,37.0,2024-03-04 06:25:27
19386,6042.0,Google Search,4.0,2024-04-03 04:49:13
19387,7132.0,insta_Ads,4.0,2024-03-17 17:40:02
19388,5599.0,Google Search,3.0,
19389,6935.0,Instagram Ads,1.0,2024-01-21 22:06:26
19390,7434.0,Google Display,17.0,2024-03-09 07:10:39
19391,5559.0,Google Display,47.0,2024-01-03 17:18:03
19392,3543.0,Facebook Ads,22.0,invalid_date
19393,580.0,Google Display,9.0,invalid_date
19394,4883.0,Google Search,43.0,2024-01-12 02:55:46
19395,8099.0,Facebook Ads,42.0,2024-04-10 05:32:50
19396,2640.0,TikTok Ads,18.0,2024-02-05 06:56:09
19397,8159.0,Google Search,40.0,2024-03-01 19:51:13
19398,4179.0,GOOGLE SEARCH,26.0,2024-01-24 08:20:06
19399,3175.0,TikTok Ads,30.0,2024-03-26 19:39:45
19400,542.0,Google Search,2.0,2024-03-27 00:52:12
19401,3531.0,Gogle Search,27.0,2024-03-31 21:29:00
19402,,TikTok Ads,44.0,2024-02-07 00:30:41
19403,418.0,Facebook Ads,52.0,2024-01-18 03:59:23
19404,1281.0,Google Search,31.0,2024-02-02 03:50:55
19405,7231.0,Google Search,16.0,invalid_date
19406,3577.0,Instagram Ads,10.0,2024-02-07 13:06:16
19407,3644.0,TikTok Ads,3.0,2024-04-28 02:48:30
19408,5729.0,Google Search,41.0,20/04/2024 02:56
19409,3726.0,Google Search,30.0,2024-03-09 15:16:10
19410,2989.0,Facebook Ads,34.0,2024-02-27 04:26:07
19411,1044.0,tik_tok_ads,16.0,2024-01-31 07:17:59
19412,4185.0,Gogle Search,38.0,invalid_date
19413,139.0,instagram ads,43.0,2024-03-23 11:11:04
19414,4727.0,Instagram Ads,19.0,2024-02-14 21:28:58
19415,3927.0,TikTok Ads,20.0,2024-01-26 05:24:35
19416,1207.0,Facebook Ads,44.0,2024-01-19 22:50:12
19417,1311.0,Google Search,10.0,2024-01-14 02:03:05
19418,1022.0,Facebook Ads,50.0,2024-01-13 07:07:12
19419,3494.0,Google Search,6.0,06/02/2024 22:05
19420,5747.0,Google Display,5.0,2024-04-21 22:55:40
19421,1822.0,Gogle Search,36.0,2024-04-02 00:23:31
19422,757.0,Google Search,31.0,2024-03-24 05:01:10
19423,2185.0,insta_Ads,20.0,2024-01-03 09:39:15
19424,8082.0,TicTok Ads,18.0,2024-01-09 18:30:41
19425,3825.0,TikTok Ads,37.0,2024-04-14 15:07:05
19426,3168.0,TikTok Ads,36.0,2024-02-20 08:15:20
19427,5979.0,TikTok Ads,30.0,2024-04-08 19:39:03
19428,3694.0,Instagram Ads,36.0,2024-04-27 16:35:37
19429,3052.0,Facebook Ads,14.0,2024-01-23 03:59:18
19430,3450.0,Facebook Ads,52.0,2024-04-27 15:37:15
19431,,Instagram Ads,14.0,invalid_date
19432,8013.0,Facebook Ads,47.0,2024-02-12 17:14:33
19433,5076.0,Google Display,44.0,2024-01-05 22:24:48
19434,1858.0,Google Display,6.0,2024-03-19 07:16:56
19435,3911.0,Google Display,7.0,2024-02-24 10:13:48
19436,772.0,Facebook Ads,48.0,2024-01-04 22:25:19
19437,6046.0,,36.0,2024-02-05 23:19:11
19438,6661.0,insta_Ads,9.0,2024-01-17 16:26:44
19439,2171.0,Google Search,31.0,2024-02-01 00:10:33
19440,7530.0,Facebok Ads,8.0,2024-02-24 20:03:27
19441,3943.0,TikTok Ads,33.0,2024-02-19 06:21:01
19442,2657.0,Facebook Ads,32.0,2024-04-06 03:49:58
19443,4221.0,tik_tok_ads,43.0,05/01/2024 18:51
19444,6645.0,Instagram Ads,0.0,invalid_date
19445,4070.0,Facebook Ads,3.0,2024-03-23 13:24:53
19446,4753.0,TikTok Ads,14.0,2024-03-19 08:22:44
19447,6399.0,TikTok Ads,17.0,2024-04-03 13:34:32
19448,2756.0,TikTok Ads,25.0,04/03/2024 18:15
19449,,Google Display,36.0,29/01/2024 16:21
19450,2740.0,Facebok Ads,5.0,invalid_date
19451,6297.0,Instagram Ads,51.0,2024-01-02 15:39:20
19452,5634.0,Google Search,41.0,24/01/2024 02:43
19453,3776.0,tik_tok_ads,16.0,2024-01-31 10:23:15
19454,3735.0,Google Display,38.0,2024-02-22 09:54:48
19455,5994.0,TikTok Ads,20.0,2024-03-31 14:33:18
19456,3613.0,Google Display,49.0,2024-02-21 09:55:50
19457,3580.0,Google Search,34.0,2024-03-29 22:23:23
19458,3223.0,google search,24.0,2024-04-19 21:21:41
19459,8055.0,Facebook Ads,35.0,2024-02-03 00:29:34
19460,2610.0,Instagram Ads,12.0,2024-03-10 05:23:00
19461,8392.0,Google Search,18.0,2024-03-28 14:16:57
19462,3831.0,google search,38.0,2024-04-04 04:37:05
19463,1518.0,TikTok Ads,31.0,2024-03-09 13:32:37
19464,2442.0,Google Display,37.0,2024-04-29 01:36:33
19465,3193.0,Instagram Ads,36.0,23/01/2024 07:24
19466,2275.0,Google Display,43.0,2024-02-01 23:43:59
19467,6887.0,Google Display,32.0,2024-02-26 11:28:35
19468,5830.0,Google Search,40.0,25/03/2024 19:27
19469,5211.0,Instagram Ads,46.0,2024-02-21 13:38:01
19470,526.0,Facebook Ads,29.0,25/03/2024 02:58
19471,1374.0,TikTok Ads,9.0,2024-03-30 01:33:23
19472,687.0,Facebook Ads,49.0,2024-04-13 06:20:06
19473,5874.0,TikTok Ads,51.0,invalid_date
19474,5441.0,Instagram Ads,14.0,2024-01-18 00:17:13
19475,744.0,Facebook Ads,14.0,02/01/2024 09:34
19476,7105.0,Google Search,40.0,2024-02-19 14:24:04
19477,3984.0,TikTok Ads,29.0,2024-03-14 04:16:49
19478,6107.0,instagram ads,29.0,2024-01-31 15:44:57
19479,5428.0,Google Display,1.0,2024-03-31 11:41:27
19480,5291.0,TikTok Ads,21.0,2024-01-15 19:24:31
19481,8168.0,tiktok ads,49.0,2024-03-20 06:03:24
19482,6911.0,Instagram Ads,45.0,2024-04-12 04:41:36
19483,8192.0,Instagram Ads,17.0,2024-01-19 12:50:17
19484,7193.0,Google Search,5.0,2024-04-11 12:00:11
19485,6426.0,Instagram Ads,41.0,2024-01-17 20:30:46
19486,3447.0,Facebook Ads,21.0,2024-02-27 12:56:18
19487,2659.0,Google Display,45.0,2024-02-23 04:55:11
19488,7543.0,Instagram Ads,51.0,31/03/2024 15:10
19489,2268.0,Google  Search,3.0,2024-01-28 02:51:18
19490,2723.0,Google Search,17.0,2024-04-10 15:45:39
19491,5715.0,Google Display,53.0,01/03/2024 03:10
19492,8313.0,TikTok Ads,1.0,2024-01-19 05:13:55
19493,6360.0,Google Display,21.0,2024-02-04 08:22:39
19494,102.0,tiktok ads,12.0,2024-02-19 14:17:55
19495,8070.0,Facebook Ads,33.0,invalid_date
19496,8370.0,Facebok Ads,45.0,
19497,1609.0,Google Display,2.0,2024-01-31 11:18:27
19498,7975.0,Instagram Ads,38.0,2024-01-08 00:18:41
19499,8314.0,Google Display,25.0,2024-02-28 06:39:27
19500,550.0,TikTok Ads,9.0,2024-01-21 13:14:11
19501,5366.0,Google Search,51.0,2024-03-31 05:16:36
19502,3811.0,Instagram Ads,29.0,2024-03-30 16:39:56
19503,5381.0,TikTok Ads,38.0,2024-04-24 07:03:50
19504,8273.0,Instagram Ads,48.0,2024-04-11 16:34:03
19505,4283.0,Instagram Ads,54.0,2024-02-20 07:04:45
19506,317.0,Instagram Ads,29.0,21/01/2024 15:20
19507,3314.0,Google Search,48.0,2024-01-28 13:52:57
19508,182.0,Google Display,15.0,2024-03-05 14:04:51
19509,7641.0,Instagram Ads,45.0,2024-03-23 14:51:26
19510,1210.0,Google Display,43.0,2024-01-23 03:48:47
19511,8554.0,Google Display,31.0,2024-02-15 19:19:21
19512,5694.0,Google Display,41.0,2024-03-07 09:18:12
19513,4784.0,Facebook Ads,52.0,2024-02-22 21:16:28
19514,6210.0,Google Search,24.0,2024-03-30 16:23:15
19515,1738.0,GOOGLE DISPLAY,4.0,2024-02-17 14:15:33
19516,4150.0,TikTok Ads,6.0,2024-04-10 02:36:24
19517,7625.0,TikTok Ads,35.0,2024-03-11 13:25:49
19518,4464.0,Google Search,16.0,2024-04-14 14:46:50
19519,3942.0,TikTok Ads,1.0,2024-02-16 16:28:34
19520,2729.0,Google Search,11.0,2024-03-18 04:57:03
19521,370.0,FB Ads,22.0,2024-02-06 00:01:32
19522,2017.0,Google Display,11.0,2024-02-28 07:13:28
19523,8074.0,Instagram Ads,20.0,2024-01-15 05:32:31
19524,6419.0,Google Search,23.0,2024-04-10 16:08:45
19525,774.0,TikTok Ads,27.0,2024-01-31 23:36:08
19526,5797.0,TikTok Ads,43.0,2024-03-18 04:33:47
19527,3775.0,tik_tok_ads,25.0,invalid_date
19528,5071.0,Google Display,46.0,invalid_date
19529,8125.0,Google Search,20.0,2024-01-27 17:05:36
19530,17.0,Facebook Ads,7.0,2024-02-18 10:45:25
19531,5205.0,Google Display,17.0,2024-01-10 06:04:32
19532,4952.0,Google Display,31.0,2024-04-21 01:52:01
19533,7072.0,Instagram Ads,51.0,2024-04-17 13:59:03
19534,,TikTok Ads,48.0,2024-02-24 13:09:33
19535,3510.0,Google Search,18.0,2024-01-29 06:45:46
19536,7040.0,Instgram Ads,40.0,2024-01-15 05:16:06
19537,1215.0,Instagram Ads,21.0,2024-01-17 02:04:11
19538,4995.0,Instagram Ads,12.0,2024-03-24 06:37:34
19539,6214.0,Google Search,42.0,2024-03-13 17:06:01
19540,8537.0,Google Search,46.0,2024-01-23 00:09:01
19541,2071.0,Google Display,28.0,2024-04-16 20:57:14
19542,7655.0,Google Display,33.0,2024-02-23 03:58:45
19543,2737.0,Facebook Ads,41.0,14/04/2024 10:12
19544,7833.0,Googel Display,33.0,2024-02-13 23:41:58
19545,2878.0,Instagram Ads,36.0,invalid_date
19546,2745.0,Instagram Ads,2.0,2024-03-20 05:53:57
19547,637.0,TikTok Ads,40.0,
19548,3676.0,Google Search,15.0,2024-04-02 02:19:20
19549,3639.0,Google Display,22.0,2024-01-05 04:19:19
19550,7590.0,Google  Display,36.0,2024-03-09 13:23:31
19551,1403.0,Google Search,40.0,2024-02-27 23:05:03
19552,4203.0,TikTok Ads,15.0,2024-01-25 13:49:32
19553,6586.0,Instagram Ads,10.0,2024-01-06 09:01:06
19554,3733.0,TikTok Ads,32.0,24/01/2024 00:32
19555,4163.0,Instagram Ads,5.0,2024-02-28 21:18:02
19556,4696.0,Googel Search,6.0,2024-04-01 15:18:34
19557,987.0,TikTok Ads,24.0,2024-02-01 18:34:16
19558,1365.0,Facebook Ads,23.0,2024-02-11 22:08:42
19559,191.0,Facebook Ads,29.0,2024-03-26 09:58:29
19560,2049.0,Google Display,1.0,2024-03-04 06:44:07
19561,1792.0,Instagram Ads,14.0,2024-01-07 22:41:51
19562,2261.0,TikTok Ads,14.0,2024-04-16 12:37:59
19563,2472.0,Google Display,46.0,2024-01-08 17:46:42
19564,8393.0,TikTok Ads,11.0,2024-02-20 13:52:27
19565,998.0,Google Search,18.0,2024-04-15 20:54:32
19566,2277.0,Instagram Ads,30.0,2024-03-11 12:27:25
19567,3786.0,insta_Ads,47.0,2024-01-15 05:37:28
19568,5652.0,TikTok Ads,42.0,2024-01-28 14:26:58
19569,6865.0,TicTok Ads,32.0,13/03/2024 17:40
19570,1618.0,Facebook Ads,49.0,2024-01-30 04:17:52
19571,499.0,instagram ads,29.0,05/01/2024 22:53
19572,1821.0,TikTok Ads,14.0,2024-01-25 22:36:59
19573,4327.0,tik_tok_ads,14.0,2024-03-10 09:13:41
19574,1995.0,Facebook Ads,34.0,2024-01-26 03:34:01
19575,3664.0,Google Display,49.0,2024-01-02 13:42:30
19576,5080.0,TikTok Ads,18.0,2024-01-01 14:19:56
19577,1836.0,fb_ads,32.0,2024-01-06 20:41:45
19578,649.0,Instagram Ads,36.0,2024-03-31 17:09:48
19579,2358.0,Google Search,6.0,2024-01-18 16:44:12
19580,1607.0,tiktok ads,37.0,2024-03-22 04:04:08
19581,3941.0,Google Search,24.0,2024-01-12 19:15:12
19582,1907.0,TikTok Ads,18.0,2024-03-22 08:02:29
19583,7289.0,Instagram Ads,32.0,2024-03-22 10:12:23
19584,306.0,Facebook Ads,28.0,2024-04-12 09:23:49
19585,7408.0,Google Search,22.0,2024-01-16 23:23:28
19586,8360.0,TikTok Ads,51.0,25/04/2024 12:54
19587,4630.0,Google Search,13.0,2024-02-16 12:45:41
19588,7201.0,Instagram Ads,4.0,2024-03-07 18:23:00
19589,4786.0,Facebook Ads,39.0,01/01/2024 23:45
19590,4973.0,TicTok Ads,33.0,2024-04-20 18:49:15
19591,919.0,google-Search,22.0,2024-02-09 16:26:22
19592,5334.0,TikTok Ads,32.0,2024-01-02 13:54:55
19593,3061.0,Instgram Ads,5.0,2024-01-08 00:48:05
19594,1300.0,Facebook Ads,10.0,13/04/2024 11:12
19595,6800.0,Facebook Ads,26.0,2024-04-24 22:45:33
19596,3921.0,Facebook Ads,8.0,2024-04-29 00:38:37
19597,6448.0,Instagram Ads,25.0,
19598,1806.0,Google Display,39.0,2024-01-25 08:37:55
19599,1294.0,Google  Search,53.0,2024-01-09 02:03:30
19600,5362.0,Google Search,47.0,2024-04-27 10:59:09
19601,3805.0,GOOGLE DISPLAY,26.0,2024-03-18 22:33:31
19602,7448.0,Facebook Ads,23.0,2024-02-10 10:16:23
19603,,Google Display,30.0,2024-02-26 02:16:21
19604,8168.0,TikTok Ads,45.0,2024-02-17 18:13:34
19605,7556.0,TikTok Ads,12.0,2024-03-24 16:17:16
19606,7735.0,TikTok Ads,35.0,2024-04-29 04:28:32
19607,8170.0,Google Display,20.0,2024-03-07 07:17:26
19608,4803.0,Instagram Ads,50.0,2024-03-13 18:23:16
19609,7970.0,Facebook Ads,42.0,
19610,,Google Search,18.0,2024-01-27 21:40:43
19611,2991.0,Google Display,50.0,26/02/2024 02:35
19612,4318.0,TikTok Ads,20.0,2024-02-01 21:29:17
19613,7944.0,facebook ads,10.0,2024-01-06 02:18:27
19614,8129.0,tiktok ads,20.0,2024-01-16 06:43:45
19615,3818.0,Google Display,54.0,2024-02-04 21:21:00
19616,5170.0,Google Search,29.0,
19617,1922.0,Instagram Ads,8.0,2024-03-28 22:00:42
19618,2422.0,TikTok Ads,999.0,2024-03-22 20:26:32
19619,5723.0,Facebook Ads,42.0,2024-02-12 10:03:47
19620,4891.0,TikTok Ads,35.0,2024-04-27 14:00:34
19621,341.0,Instagram Ads,24.0,2024-04-08 23:59:58
19622,6532.0,Instagram Ads,33.0,2024-02-21 20:15:19
19623,494.0,TikTok Ads,4.0,2024-01-25 10:25:13
19624,2677.0,TikTok Ads,45.0,2024-04-21 05:03:10
19625,3704.0,FB Ads,47.0,2024-04-01 22:23:34
19626,439.0,google display,21.0,2024-03-01 15:32:43
19627,4179.0,Instagram Ads,14.0,2024-01-12 12:19:15
19628,8414.0,Facebook Ads,53.0,2024-01-29 09:12:39
19629,4186.0,Google Display,54.0,2024-03-15 16:49:56
19630,4533.0,FB Ads,35.0,2024-04-22 07:53:28
19631,5820.0,Instagram Ads,1.0,2024-04-03 20:58:05
19632,1398.0,TikTok Ads,41.0,2024-01-21 07:36:55
19633,1297.0,Google Display,52.0,2024-01-16 06:05:52
19634,3366.0,fb_ads,26.0,2024-03-07 02:19:21
19635,3178.0,TicTok Ads,43.0,2024-01-11 16:55:30
19636,8026.0,Facebook Ads,36.0,2024-02-16 14:40:19
19637,5544.0,,23.0,17/02/2024 05:39
19638,5067.0,Google Search,8.0,2024-04-05 21:08:55
19639,983.0,Instagram Ads,,2024-02-18 04:22:38
19640,3284.0,Instagram Ads,16.0,2024-02-16 05:38:51
19641,7037.0,TikTok Ads,8.0,2024-02-03 22:38:42
19642,5703.0,Facebook Ads,15.0,2024-01-16 06:36:12
19643,5680.0,Facebook Ads,30.0,2024-03-08 19:01:06
19644,3301.0,Google Display,48.0,2024-04-03 19:58:31
19645,6540.0,Facebook Ads,21.0,2024-02-28 21:20:39
19646,5752.0,Google Search,14.0,2024-04-06 18:00:01
19647,8117.0,Facebook Ads,9.0,2024-03-29 20:03:41
19648,5978.0,Google Display,12.0,2024-04-21 04:04:23
19649,5815.0,Instagram Ads,25.0,2024-03-13 21:09:12
19650,4771.0,Instagram Ads,30.0,2024-02-15 15:27:29
19651,1722.0,Google Display,53.0,2024-01-08 17:36:23
19652,913.0,Google  Display,45.0,23/03/2024 02:02
19653,8314.0,Facebook Ads,52.0,2024-01-25 05:38:56
19654,7510.0,Google Display,13.0,2024-01-06 22:54:49
19655,,,29.0,2024-02-24 12:54:47
19656,5645.0,Instagram Ads,34.0,23/04/2024 17:29
19657,7514.0,TikTok Ads,32.0,2024-04-09 16:46:58
19658,1462.0,Facebook Ads,6.0,2024-01-17 23:41:07
